order_number,orderDate,Item Name,Quantity,ProductPrice,Totalproducts
87880,2018-01-14 09:50:17,Nabisco,4,71.46,22
86882,2019-12-15 10:49:21,Cobblestone,2,24.80,11
10067,2016-02-29 02:44:30,Domino,3,49.20,19
9603,2017-11-19 17:07:27,KFC,6,89.97,11
88004,2021-10-24 08:18:50,LEonidas,2,92.29,19
93921,2016-12-05 00:11:38,Knorr,3,67.33,24
96652,2021-06-03 11:48:39,Taco Bell,9,33.36,12
77380,2017-04-26 05:24:28,Nesquik,6,78.89,27
34217,2018-01-07 04:33:42,KFC,3,58.45,18
70425,2021-03-27 12:07:24,Vitta Foods,5,56.64,9
69315,2020-09-16 12:51:51,Soprole,9,60.70,16
20735,2018-10-10 17:23:29,Sun-Pat,7,94.10,21
25349,2017-11-05 19:43:42,Starbucks,6,12.99,15
63235,2016-07-21 03:35:14,Taco Bell,8,33.68,28
3299,2020-03-08 19:53:25,Nabisco,2,17.62,23
24520,2019-03-13 10:53:03,Pizza Hut,9,81.14,28
6163,2020-09-01 13:10:54,Nesquik,4,18.15,28
84207,2018-05-26 05:06:42,Taco Bell,5,95.31,14
76987,2018-12-26 11:12:17,Carib Brewery,6,24.52,25
60995,2021-09-25 03:41:55,Nabisco,2,68.98,9
89473,2021-08-09 00:38:56,Knorr,3,35.18,15
93316,2021-10-13 11:39:13,Taco Bell,3,40.89,24
46673,2016-09-02 14:16:21,Tic Tac,3,56.16,14
43152,2020-07-06 22:00:35,Magnum,5,83.24,13
80097,2017-10-23 00:00:55,Sun-Pat,5,50.47,12
93527,2020-04-11 18:08:50,Betty Crocker,3,72.28,3
59395,2020-05-10 03:41:05,Dr. Oetker,1,50.06,12
5589,2018-10-02 03:25:02,Dr. Oetker,1,63.34,21
40367,2020-05-26 01:45:32,Doritos,9,82.13,23
51291,2020-08-23 12:09:51,Kits,2,35.90,22
62283,2021-10-11 09:04:20,Cheetos,6,35.11,20
70814,2020-01-19 08:33:40,Knorr,6,41.14,12
19896,2017-02-18 08:15:52,Bel Group,9,96.56,28
2924,2020-05-12 16:34:06,Burger King,3,2.41,3
12489,2019-09-30 16:26:06,Magnum,4,97.47,1
40597,2020-05-07 04:30:33,Burger King,6,18.17,3
54708,2019-08-25 17:08:40,Vitta Foods,9,78.43,8
53223,2019-11-30 22:04:16,Taco Bell,5,91.14,2
84028,2021-08-07 11:32:33,Subway,5,21.00,20
79873,2016-11-21 18:19:31,McDonald's,8,56.75,4
85508,2019-10-27 12:12:29,Bewley's,7,13.23,1
93630,2020-03-19 00:06:14,M&M Food Market,2,23.56,12
42177,2020-07-21 17:44:27,Pizza Hut,8,65.52,22
69825,2021-07-09 03:00:12,Olymel,4,28.05,24
53391,2018-07-26 22:58:44,Carib Brewery,2,71.07,27
37480,2019-10-20 22:21:42,Carib Brewery,8,78.74,4
89738,2016-08-16 13:26:19,Wendy's,6,3.88,2
19174,2021-02-04 03:43:51,Applebee's,8,76.99,11
25256,2016-10-11 13:34:24,Kits,9,79.27,4
31751,2019-09-25 11:55:55,Burger King,8,51.66,22
52867,2016-09-18 18:01:44,McDonald's,5,26.48,21
28451,2016-08-29 17:21:51,Betty Crocker,5,2.03,8
6613,2020-07-18 16:44:44,Taco Bell,4,23.79,13
14431,2017-10-03 02:14:50,Baskin robbins,3,55.82,26
57474,2020-02-02 06:31:50,Red Lobster,8,17.06,5
88855,2020-12-30 10:23:40,Bewley's,4,7.26,6
17306,2017-07-22 10:02:35,Applebee's,1,53.49,21
45722,2021-11-05 04:08:41,Lavazza,5,20.89,16
70180,2017-02-09 03:36:32,Subway,8,70.55,3
73511,2017-06-29 06:36:43,Secret Recipe,3,26.92,25
19328,2017-12-05 14:19:42,Starbucks,7,34.69,10
29310,2017-03-09 03:42:30,Applebee's,2,84.48,9
15880,2017-11-15 22:23:00,Red Lobster,7,56.39,11
14157,2017-04-11 05:01:21,Pizza Hut,5,82.89,19
62515,2018-12-14 22:13:48,Papadopoulos,1,55.10,22
20075,2018-05-03 17:36:42,Tic Tac,4,26.30,15
19120,2016-08-29 21:18:11,Kits,9,15.35,4
44414,2017-09-16 21:48:41,Dunkin' Donuts,3,74.57,14
11476,2016-12-29 10:37:11,Bewley's,5,65.29,14
2638,2017-09-16 11:22:28,McDonald's,6,69.02,21
59505,2021-09-02 04:57:19,Nutella,5,93.91,3
54980,2019-08-18 15:48:24,Wendy's,6,31.10,13
62178,2017-09-25 19:51:07,Dr. Oetker,7,57.34,6
9517,2019-10-10 16:49:52,Dr. Oetker,9,48.30,9
28843,2019-01-21 16:13:56,Wonder Bread,6,69.95,13
84867,2017-07-19 13:33:07,Secret Recipe,2,33.84,5
14150,2021-04-14 13:43:58,Nutella,9,84.92,8
4231,2017-02-03 22:48:10,Nesquik,6,61.91,21
53417,2016-06-16 13:52:19,Magnum,1,15.69,17
3309,2019-12-02 14:07:09,Pizza Hut,9,99.22,2
50491,2020-08-17 17:40:25,Andy Capp's fries,3,76.39,1
73638,2019-01-09 09:07:38,Kits,3,69.38,5
84423,2020-07-13 03:19:14,Pizza Hut,6,86.64,23
17450,2019-05-06 08:51:12,Bewley's,3,91.45,19
56416,2017-10-20 17:39:50,McDonald's,3,50.47,4
10678,2017-06-13 13:04:11,Bewley's,6,43.43,2
11181,2018-05-10 02:35:50,Dr. Oetker,2,54.91,26
74269,2018-03-17 05:42:35,Taco Bell,1,47.47,21
11953,2016-05-25 08:32:40,Nutella,9,32.66,14
10998,2021-04-06 10:23:33,Dr. Oetker,2,15.80,20
38441,2020-04-21 13:34:21,Soprole,1,89.45,19
71033,2017-01-19 21:41:55,Kinder,1,57.91,27
21645,2020-11-17 19:25:47,Knorr,9,82.13,13
34798,2021-04-13 15:46:21,Pizza Hut,5,80.17,28
90358,2016-05-29 19:00:45,Nutella,9,77.45,16
15446,2019-09-28 04:50:28,Taco Bell,8,15.78,15
82833,2017-02-28 17:01:18,Magnum,5,18.34,16
54698,2017-04-14 08:55:02,Baskin robbins,9,85.65,25
91034,2016-10-02 08:35:17,Soprole,7,80.29,23
51942,2018-01-29 00:38:08,Doritos,3,82.68,27
41219,2020-07-27 09:52:58,KFC,3,28.81,10
57603,2016-02-07 11:53:35,Doritos,8,16.71,18
14629,2020-03-30 20:32:02,Olymel,2,73.80,10
82083,2016-12-07 03:40:27,Baskin robbins,7,48.60,11
46876,2018-05-29 22:56:13,McDonald's,8,12.04,13
87657,2017-01-10 02:04:48,Doritos,9,88.83,23
72628,2019-01-22 10:28:31,Wonder Bread,8,79.43,14
99286,2018-02-08 12:20:08,Soprole,7,91.30,16
33085,2016-08-08 15:21:27,Dunkin' Donuts,1,10.86,22
24082,2020-11-24 14:47:38,KFC,9,49.42,23
64724,2016-06-15 15:34:26,Papadopoulos,6,75.92,3
94783,2021-10-31 13:16:28,Sun-Pat,8,11.02,25
36219,2020-07-10 21:38:14,Dr. Oetker,7,74.70,6
78735,2017-06-30 11:29:53,Bel Group,4,11.91,27
2131,2017-11-05 03:45:49,Bel Group,3,36.31,1
11441,2021-01-08 10:32:27,Starbucks,2,2.33,8
79929,2021-04-15 00:42:18,Doritos,5,9.37,7
19093,2020-05-24 04:05:51,Kinder,6,16.81,28
90268,2018-03-19 09:40:05,KFC,8,94.02,1
9915,2018-07-27 17:37:08,Nesquik,3,45.46,4
75428,2017-02-14 22:05:49,Lavazza,7,38.67,12
28455,2016-01-28 04:20:22,Burger King,5,36.61,11
90094,2019-04-01 00:20:08,Bewley's,9,55.94,22
77057,2016-12-12 15:40:14,Soprole,4,34.83,21
27423,2018-07-07 06:36:44,Carib Brewery,3,41.24,21
64594,2021-06-15 18:05:14,Red Lobster,2,63.93,3
38090,2016-09-18 09:54:38,Nesquik,4,50.10,19
2964,2016-10-29 11:52:06,Cheetos,3,44.58,2
49798,2019-06-09 06:13:06,Knorr,4,59.44,2
56893,2020-08-08 09:44:21,Baskin robbins,1,36.95,18
74449,2020-07-02 06:34:41,McDonald's,4,92.98,22
92374,2020-03-25 00:51:35,Heinz,8,21.80,23
77497,2020-06-12 01:04:06,Nabisco,7,76.52,27
47719,2021-07-06 10:56:19,Soprole,3,72.52,18
43787,2018-06-18 13:40:06,Knorr,7,52.14,16
33172,2020-10-12 12:09:50,Applebee's,7,23.46,13
75747,2019-11-14 09:01:17,Applebee's,3,9.54,25
51297,2016-07-31 15:12:22,Lavazza,2,37.95,8
50059,2017-05-08 14:56:37,Andy Capp's fries,4,33.08,10
2806,2016-05-14 05:04:50,Betty Crocker,1,57.38,4
60981,2019-12-15 22:16:03,Nabisco,2,34.77,15
83498,2018-01-17 06:12:56,Papadopoulos,1,45.38,18
59766,2021-06-21 22:12:50,Domino,8,60.34,17
34565,2019-06-27 22:49:38,Magnum,3,34.89,12
52574,2016-05-24 12:34:29,Andy Capp's fries,8,5.10,10
73447,2019-06-01 03:44:31,Andy Capp's fries,7,75.42,18
38626,2019-03-26 22:10:09,Nabisco,4,44.55,4
27525,2020-04-01 12:58:06,Papadopoulos,4,41.70,5
65149,2020-10-10 11:01:50,Betty Crocker,4,23.30,28
15243,2018-12-24 20:16:01,Vitta Foods,1,36.40,8
31196,2018-03-06 10:57:03,Wendy's,1,20.64,1
30035,2017-08-28 00:14:56,LEonidas,1,95.31,12
82990,2016-11-12 02:34:58,Betty Crocker,8,26.95,4
44389,2016-03-16 22:26:51,Subway,3,52.96,24
72481,2017-05-04 13:17:39,Tic Tac,5,65.31,13
91763,2016-10-16 00:00:25,Dr. Oetker,3,88.97,9
19840,2020-08-28 05:30:33,Bel Group,3,59.37,20
25008,2019-03-14 22:27:40,M&M Food Market,6,82.90,4
30965,2017-01-23 21:29:12,Secret Recipe,1,98.02,21
4458,2018-08-15 12:39:38,KFC,9,7.73,12
57560,2021-03-02 06:37:12,Pizza Hut,2,57.31,24
58618,2018-07-02 22:50:58,Wendy's,8,73.29,8
26216,2017-11-01 12:39:38,Heinz,1,32.80,22
61129,2019-02-01 01:29:32,Burger King,9,30.28,24
16577,2018-08-13 15:11:07,Sun-Pat,5,69.67,19
8657,2017-07-20 17:28:09,Bel Group,3,60.97,12
37775,2020-11-30 17:33:13,Kits,4,49.28,16
10311,2019-04-27 10:26:06,Magnum,6,37.52,2
33692,2017-11-19 14:09:39,Lavazza,7,61.32,9
12591,2017-11-17 07:51:27,Cobblestone,7,10.97,3
28149,2021-11-06 08:06:32,Papadopoulos,8,31.36,10
61527,2021-08-05 01:55:04,Kits,2,60.89,25
30033,2020-04-24 03:58:26,Betty Crocker,3,57.98,22
13036,2019-04-20 08:27:45,Cobblestone,9,52.59,5
53144,2018-10-09 05:57:40,Olymel,3,38.78,12
13806,2016-08-01 04:05:45,Taco Bell,8,40.66,22
27443,2017-06-18 07:35:13,Kits,6,61.17,21
13332,2020-01-07 22:43:20,Magnum,5,19.30,8
52931,2021-03-17 17:33:38,Wendy's,4,30.67,7
50799,2019-03-02 19:48:52,Subway,2,64.74,18
61747,2019-10-22 04:02:17,Domino,1,46.74,27
6111,2019-12-05 01:23:15,Pizza Hut,5,74.94,6
69378,2017-08-02 21:56:14,M&M Food Market,8,18.84,2
66904,2021-01-14 09:40:39,Starbucks,7,73.27,6
91270,2021-05-07 12:42:09,Knorr,5,45.56,15
81429,2018-06-23 15:31:55,Lavazza,7,24.80,20
61955,2021-08-06 14:40:17,Red Lobster,3,40.73,11
69775,2020-05-03 10:44:17,Heinz,7,22.78,12
14201,2018-04-13 13:20:15,Bel Group,2,89.73,9
17321,2018-09-24 21:33:34,Vitta Foods,3,85.42,28
60599,2016-05-06 16:11:47,Carib Brewery,9,94.23,5
61796,2019-01-10 10:24:33,Nabisco,4,28.41,2
5166,2018-01-21 15:24:12,Nabisco,8,89.16,10
49766,2021-03-04 17:48:47,Carib Brewery,7,41.52,6
29818,2017-04-01 14:34:41,Dunkin' Donuts,1,51.99,10
61835,2016-02-24 09:23:54,Bel Group,4,30.97,17
27793,2016-05-25 17:53:39,Bewley's,7,62.60,14
56183,2021-08-11 16:14:44,Knorr,7,8.71,16
21803,2017-09-19 20:47:42,Cheetos,4,39.89,16
67626,2018-03-28 09:56:53,Nabisco,4,74.91,27
91208,2018-05-25 20:29:46,Andy Capp's fries,3,20.63,3
55767,2017-12-16 13:25:21,Applebee's,2,96.19,6
30374,2018-02-26 16:03:48,Olymel,5,78.33,15
40645,2021-09-17 03:44:38,Heinz,4,38.01,2
18623,2017-07-05 16:47:58,Lavazza,8,99.58,26
5152,2018-09-26 12:43:39,Taco Bell,7,84.68,18
14376,2019-01-06 19:06:41,M&M Food Market,2,82.77,16
60319,2020-10-05 21:08:00,Kinder,6,92.06,14
38325,2019-03-11 04:24:28,KFC,4,42.08,3
13029,2019-03-04 15:23:54,Andy Capp's fries,4,63.09,12
16505,2021-10-15 04:01:19,Nabisco,5,40.70,18
92014,2020-06-29 17:12:14,M&M Food Market,3,45.62,22
16997,2020-07-16 16:40:25,Kits,2,55.22,10
63974,2016-01-08 18:39:19,Wonder Bread,3,17.07,7
43103,2016-03-06 16:27:10,Lavazza,7,49.15,9
35491,2021-09-14 22:20:14,Pizza Hut,3,53.58,8
13100,2021-09-12 03:21:58,Nutella,9,12.87,24
27202,2016-12-04 08:22:19,Baskin robbins,1,28.49,3
30573,2019-09-20 08:53:00,Andy Capp's fries,1,48.42,27
16306,2020-10-04 13:48:07,Domino,8,35.46,8
42632,2019-11-30 13:18:03,Olymel,6,62.00,4
33243,2021-09-29 00:29:57,McDonald's,6,27.35,9
90946,2018-10-07 15:55:40,Domino,6,55.24,25
27522,2020-04-09 18:14:38,Dunkin' Donuts,1,8.84,23
7549,2018-04-21 10:18:35,Olymel,8,8.84,18
88653,2019-08-01 22:09:20,Vitta Foods,9,66.62,17
61484,2016-05-12 08:08:49,M&M Food Market,2,78.84,10
47348,2019-01-05 09:32:14,Papadopoulos,1,37.33,15
68049,2019-01-11 15:36:58,Andy Capp's fries,7,64.88,20
65424,2018-03-03 09:15:11,Wendy's,1,32.46,1
1934,2016-01-02 05:30:09,Pizza Hut,2,43.90,24
94503,2019-09-16 07:07:54,Nesquik,4,75.15,6
85839,2019-02-24 20:08:40,Nesquik,1,16.35,7
49930,2020-02-04 20:19:29,Andy Capp's fries,3,19.44,18
46615,2017-12-02 16:02:44,Wendy's,1,31.33,3
64279,2017-08-23 03:17:08,Cheetos,1,9.83,2
30638,2016-04-28 01:38:20,Bel Group,7,99.63,7
80742,2017-02-13 06:32:42,Papadopoulos,8,85.37,19
6596,2020-07-29 18:15:35,Red Lobster,5,60.17,1
57666,2017-04-14 07:22:18,Wonder Bread,3,9.70,15
28995,2016-04-24 15:05:17,Domino,9,61.56,18
68239,2017-07-08 15:10:00,Papadopoulos,3,80.04,4
72103,2016-11-15 18:36:39,M&M Food Market,8,90.23,9
27812,2020-04-08 03:51:21,Wendy's,1,71.96,5
23875,2021-06-19 00:33:19,Secret Recipe,5,16.37,22
16657,2018-09-13 00:34:46,Baskin robbins,3,6.42,20
60053,2016-06-25 08:15:20,Vitta Foods,2,82.80,1
42394,2019-03-09 19:52:52,Heinz,2,26.27,10
7385,2020-02-24 11:26:09,Magnum,7,56.07,7
76471,2016-05-09 06:15:33,Dr. Oetker,5,76.21,11
20769,2020-02-27 07:22:21,Sun-Pat,6,14.68,28
1793,2021-11-13 17:04:37,Starbucks,6,91.09,15
26616,2019-04-18 16:33:14,Lavazza,3,58.32,21
24761,2018-02-27 00:53:09,Lavazza,4,15.08,16
20482,2019-05-17 20:05:13,Betty Crocker,3,22.61,19
59264,2019-10-08 15:40:07,Dunkin' Donuts,9,76.13,1
36841,2016-03-23 18:55:44,Dunkin' Donuts,9,86.91,8
53720,2018-06-22 19:33:19,Doritos,7,65.34,14
7470,2016-04-21 22:39:09,M&M Food Market,7,36.77,15
40255,2019-07-16 00:04:10,Dr. Oetker,7,93.32,17
81200,2018-07-08 06:20:07,Dr. Oetker,8,11.34,13
95855,2017-11-04 09:39:55,Secret Recipe,1,14.77,5
93800,2019-08-12 02:24:52,KFC,4,75.38,5
91206,2020-06-15 07:44:39,Dunkin' Donuts,7,62.53,28
79649,2019-08-16 00:20:32,Carib Brewery,2,35.13,25
9001,2019-11-08 03:10:38,Red Lobster,4,87.45,6
75971,2016-05-09 16:10:30,Red Lobster,9,65.99,9
54876,2018-09-15 13:47:21,Cobblestone,6,75.85,23
75725,2016-06-07 14:31:05,Bel Group,6,16.10,13
30992,2021-04-08 03:19:13,Bewley's,9,83.81,10
10639,2019-01-28 07:49:18,Sun-Pat,1,36.80,10
59266,2019-06-30 00:38:26,Doritos,5,18.07,8
60255,2020-12-11 12:31:00,Dunkin' Donuts,3,26.56,18
41816,2020-08-14 21:30:41,Nabisco,7,78.20,14
20585,2017-07-09 07:46:51,Soprole,8,51.88,16
29321,2020-05-18 17:32:44,Bel Group,9,79.82,19
33596,2020-10-10 17:11:53,Magnum,7,52.95,6
94644,2019-12-21 22:35:03,Cobblestone,5,76.66,9
78328,2020-08-31 08:01:20,Andy Capp's fries,1,37.75,13
27026,2021-08-02 21:32:08,Wonder Bread,5,16.86,2
5457,2018-02-20 12:40:35,Sun-Pat,7,16.48,12
76316,2017-03-27 02:32:52,Taco Bell,5,76.84,7
78250,2017-10-10 17:30:55,Wendy's,7,43.45,19
86660,2018-02-01 20:35:14,Burger King,3,68.41,21
89523,2021-03-05 20:20:40,Kits,8,40.65,17
94581,2020-03-31 06:37:16,Bewley's,6,4.73,17
88757,2018-02-12 15:48:32,Wonder Bread,3,53.29,14
30570,2020-07-10 07:07:20,Nutella,4,41.83,25
18968,2017-12-15 17:50:43,Dr. Oetker,1,26.31,14
81039,2017-04-01 21:48:49,Papadopoulos,2,7.80,8
73673,2017-10-02 02:11:17,Olymel,4,18.28,11
32554,2017-03-29 04:49:24,Taco Bell,6,84.08,12
35835,2016-05-20 04:47:38,Carib Brewery,8,51.28,23
72535,2018-03-08 13:33:09,Starbucks,3,57.54,16
76560,2021-03-26 22:55:10,M&M Food Market,1,12.40,8
94032,2018-01-15 22:24:54,Andy Capp's fries,1,30.52,7
36705,2021-03-03 20:28:38,KFC,6,63.67,15
32685,2016-02-27 06:31:37,Cheetos,1,28.61,2
7670,2020-03-28 02:00:51,Pizza Hut,4,19.64,14
79828,2021-08-01 00:19:11,Starbucks,1,49.27,7
98166,2018-05-02 09:51:56,Nutella,1,44.77,13
57540,2020-10-28 15:28:08,Dunkin' Donuts,7,88.60,8
55488,2018-07-30 22:11:43,Pizza Hut,9,95.34,21
47090,2019-08-07 22:23:04,Andy Capp's fries,3,24.03,27
32583,2021-09-21 09:11:54,Applebee's,3,56.17,16
12440,2016-09-24 20:58:40,Taco Bell,4,24.13,17
92221,2016-08-15 01:02:58,Vitta Foods,8,28.39,14
35205,2019-03-31 19:38:56,LEonidas,1,78.27,22
10814,2018-07-22 17:47:37,Lavazza,7,2.70,15
26368,2016-06-06 01:26:02,Red Lobster,8,37.20,27
16962,2016-01-07 03:41:11,LEonidas,3,24.02,3
51661,2019-09-29 21:22:28,McDonald's,4,29.40,19
24312,2020-10-31 12:51:13,Subway,5,38.60,21
70069,2019-12-11 13:18:35,Carib Brewery,3,8.59,2
6123,2018-12-07 22:36:01,Sun-Pat,2,70.96,16
87906,2019-08-03 22:33:42,Lavazza,4,30.47,26
11051,2021-05-25 14:16:23,Knorr,1,63.78,11
22665,2017-08-10 15:20:35,Bewley's,8,94.84,17
15731,2020-07-16 09:04:51,Carib Brewery,7,3.59,8
65612,2021-10-07 13:39:56,Baskin robbins,8,69.21,5
57029,2018-12-01 20:34:19,M&M Food Market,9,62.96,28
50006,2018-12-18 10:52:45,Cobblestone,5,55.40,9
14611,2016-04-04 00:31:43,Nabisco,7,99.38,13
86111,2016-12-22 16:39:01,Dunkin' Donuts,8,83.73,8
16696,2016-07-19 01:36:44,Dr. Oetker,5,69.89,18
63648,2017-12-18 06:53:02,Papadopoulos,5,37.83,3
91378,2021-07-13 05:30:07,Cobblestone,7,78.85,4
47700,2020-01-04 18:08:08,Kinder,9,42.78,17
72023,2016-01-03 02:44:48,Papadopoulos,9,81.62,15
20128,2018-12-12 22:38:20,Nabisco,8,54.49,12
38147,2020-06-02 19:45:09,Vitta Foods,5,13.75,28
52812,2016-04-14 13:14:21,Nutella,8,48.68,17
43980,2021-09-07 03:20:54,Vitta Foods,7,16.79,26
18900,2018-10-08 21:21:12,Vitta Foods,2,33.59,25
1251,2020-08-03 01:37:58,Baskin robbins,9,73.28,13
39186,2018-05-01 19:53:58,Wonder Bread,6,50.84,6
27188,2018-03-21 07:49:47,Kits,2,23.03,12
75004,2019-01-16 19:48:34,Dunkin' Donuts,9,51.35,22
6118,2021-08-27 19:21:31,Heinz,6,3.36,23
37485,2019-12-24 10:25:35,Sun-Pat,5,23.82,27
2344,2020-03-06 15:52:40,Tic Tac,5,3.30,10
51195,2016-07-23 03:03:07,Secret Recipe,5,96.28,1
43179,2016-09-08 19:14:01,Carib Brewery,1,45.21,27
21189,2020-01-19 15:25:45,Lavazza,3,96.66,19
26414,2019-08-22 16:02:17,Subway,5,42.28,9
11993,2018-11-25 21:47:29,Starbucks,8,45.86,18
83515,2016-07-11 18:20:07,Magnum,4,71.28,22
5309,2019-04-04 06:36:45,Magnum,4,81.94,22
53899,2019-09-03 03:54:50,Soprole,7,88.91,25
48828,2020-10-30 02:02:49,Dr. Oetker,8,36.90,14
86066,2020-12-10 02:30:14,Taco Bell,2,32.02,20
48900,2016-04-29 11:06:04,Red Lobster,9,86.48,12
7514,2019-03-02 17:24:17,Nabisco,5,26.78,17
98705,2016-05-04 20:28:52,Doritos,5,64.67,9
52549,2018-08-29 19:13:23,Burger King,3,98.95,18
23289,2021-09-05 19:29:23,Cobblestone,1,71.20,1
11846,2021-07-29 11:25:41,Burger King,2,2.21,11
72128,2017-10-23 04:11:52,Sun-Pat,7,56.01,25
90460,2018-09-26 06:09:22,Kinder,2,41.07,16
64730,2020-08-13 09:38:10,LEonidas,9,42.51,28
27717,2017-11-07 17:34:53,Nutella,7,66.59,23
63943,2018-12-20 15:19:07,Dunkin' Donuts,6,37.04,20
23736,2020-06-15 21:38:43,KFC,8,54.01,9
68980,2017-08-06 00:03:35,M&M Food Market,7,71.25,13
26061,2019-03-07 18:17:55,Baskin robbins,1,10.52,16
92081,2019-05-19 08:49:43,Papadopoulos,4,14.83,28
4898,2017-06-01 14:16:05,Lavazza,5,63.72,15
95584,2021-08-19 02:35:25,Doritos,9,64.70,17
84701,2020-08-28 00:28:23,Nesquik,9,20.31,3
21370,2019-05-06 19:17:24,Wendy's,9,53.18,16
67396,2018-09-26 08:00:34,Vitta Foods,5,77.40,2
57339,2020-06-09 09:14:07,Bel Group,3,17.87,28
46462,2017-08-29 07:38:19,Pizza Hut,1,81.17,12
79652,2018-07-02 10:08:54,Pizza Hut,4,2.89,13
64811,2016-10-25 17:16:30,Domino,2,63.16,5
77835,2020-05-18 14:12:06,Pizza Hut,2,72.67,6
88226,2019-11-22 13:58:14,Baskin robbins,3,28.30,21
82476,2017-05-26 05:26:20,Cobblestone,5,4.12,25
24769,2018-09-18 14:00:37,Kits,8,24.02,16
23208,2020-03-22 07:41:32,Applebee's,5,78.02,11
15319,2021-03-03 07:25:20,Taco Bell,5,20.86,23
88699,2016-10-21 13:47:56,Burger King,1,58.35,6
36962,2016-06-19 05:45:30,Nesquik,9,55.90,10
77577,2020-04-18 22:44:42,Lavazza,2,23.66,3
57204,2019-07-14 08:14:38,Carib Brewery,2,52.75,4
97532,2021-09-21 09:49:00,Kits,6,55.90,7
62968,2021-07-29 06:30:00,Dr. Oetker,2,83.07,17
28747,2020-09-05 20:15:36,Betty Crocker,7,2.11,12
98240,2018-05-08 18:46:22,Magnum,3,16.74,19
73990,2019-07-11 07:25:27,Sun-Pat,3,85.21,14
94025,2017-09-28 09:10:49,Olymel,1,16.20,7
35629,2019-09-06 09:28:14,Nabisco,2,50.12,6
84917,2016-01-01 01:25:50,Doritos,5,49.78,1
45258,2021-02-14 17:36:28,Doritos,9,61.92,6
75325,2016-12-09 21:29:18,Nesquik,2,82.17,7
47058,2020-11-04 16:00:38,KFC,2,2.32,5
70493,2019-05-25 08:12:46,Cheetos,8,80.99,16
27128,2019-04-08 13:55:27,Doritos,1,59.10,21
52042,2019-11-16 06:32:31,Sun-Pat,2,77.97,16
48414,2021-08-25 06:45:29,Olymel,8,72.70,24
28120,2018-02-27 19:36:57,Nutella,3,77.54,27
87512,2019-09-16 20:35:38,Kinder,3,81.67,5
33848,2016-06-05 18:26:05,Secret Recipe,3,79.44,8
89171,2018-01-09 20:17:27,Dr. Oetker,8,69.56,18
38069,2018-03-24 04:01:39,Knorr,1,69.12,13
90487,2021-10-24 01:31:29,Red Lobster,5,39.52,19
64314,2018-09-18 07:15:03,Papadopoulos,7,61.13,14
22975,2019-06-19 05:03:46,Vitta Foods,8,81.76,7
25532,2019-06-24 15:58:22,Nutella,3,34.78,8
61534,2018-08-09 03:52:58,Nutella,1,94.94,5
10842,2018-09-08 12:37:13,Cobblestone,7,99.74,16
35005,2020-05-01 14:17:25,Kits,8,34.88,5
24523,2018-06-22 18:51:52,Heinz,4,36.06,25
90798,2021-05-29 19:37:07,Heinz,1,5.76,2
18108,2017-10-04 13:15:53,Starbucks,8,86.46,27
13412,2020-04-01 01:46:53,Andy Capp's fries,6,67.73,13
89223,2018-04-03 21:51:37,Burger King,8,98.15,18
2177,2020-06-07 12:49:58,KFC,8,56.95,1
95368,2019-05-01 20:07:44,Olymel,8,8.71,13
15928,2018-03-06 06:19:10,Heinz,4,72.61,14
1011,2020-12-31 16:49:54,Pizza Hut,2,23.80,28
85306,2016-07-05 16:43:28,Cobblestone,5,79.10,13
56955,2020-10-30 05:41:28,Dunkin' Donuts,5,23.65,6
57566,2016-08-23 21:28:00,Nesquik,8,6.20,11
3412,2019-10-21 05:44:35,Kits,6,56.83,24
29948,2019-05-24 13:10:54,Olymel,6,99.35,8
92170,2021-07-24 12:35:23,Bewley's,2,24.72,11
47422,2018-09-14 13:43:24,Nutella,6,51.10,12
98297,2021-04-24 08:48:53,Applebee's,5,75.55,24
52565,2021-02-05 15:55:26,Carib Brewery,1,65.35,25
91243,2018-07-22 18:27:21,Knorr,9,87.75,28
62670,2016-07-05 20:55:17,Wendy's,6,74.70,12
24680,2018-05-13 15:53:50,M&M Food Market,7,65.27,10
83879,2021-05-27 03:14:29,Taco Bell,1,92.44,2
1438,2019-10-03 22:33:11,Burger King,9,74.63,13
53040,2018-01-17 21:57:36,McDonald's,7,91.59,22
6851,2018-01-21 13:25:09,Soprole,9,65.43,21
94771,2019-10-03 06:37:23,M&M Food Market,4,12.70,12
64030,2016-03-29 00:49:47,McDonald's,9,18.62,28
79062,2016-12-19 07:40:00,Dunkin' Donuts,1,57.39,14
48924,2017-12-01 06:52:28,Starbucks,1,31.57,1
11318,2019-11-08 04:10:07,Wendy's,4,74.61,19
73818,2020-08-17 00:26:56,Heinz,3,61.62,21
56098,2020-12-19 16:13:55,Secret Recipe,7,12.35,26
44241,2019-12-23 13:36:52,Baskin robbins,9,17.54,28
31934,2017-10-25 21:43:44,Doritos,3,84.93,20
58669,2018-08-17 15:49:27,Bel Group,9,97.22,23
27738,2017-05-29 08:41:13,Kits,2,42.55,23
82166,2016-11-24 01:37:24,Bel Group,8,98.46,7
1734,2021-05-10 03:38:19,Applebee's,1,75.14,18
20435,2021-10-29 21:43:42,Carib Brewery,9,26.49,20
51656,2021-04-18 06:07:52,Burger King,4,5.41,6
38217,2021-08-31 11:58:47,Lavazza,1,72.35,7
7197,2018-08-03 05:55:36,Knorr,3,33.91,10
32863,2019-09-29 11:45:43,Nesquik,6,5.76,26
61025,2021-09-22 07:55:14,Nabisco,5,94.92,10
